2025-05-27 18:38:10,129 - INFO - experiments.py:190 - run_sbm_experiment() - Running experiment with SBM data.
2025-05-27 18:38:10,201 - INFO - experiments.py:226 - run_sbm_experiment() - All sub-processes started for sbm experiments.
2025-05-27 18:38:15,848 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.003)...
2025-05-27 18:38:15,850 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.003) graph from sbm...
2025-05-27 18:38:15,864 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:38:15,865 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:38:15,981 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.006)...
2025-05-27 18:38:15,982 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.006) graph from sbm...
2025-05-27 18:38:16,002 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.005)...
2025-05-27 18:38:16,002 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.005) graph from sbm...
2025-05-27 18:38:16,006 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.01)...
2025-05-27 18:38:16,006 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.01) graph from sbm...
2025-05-27 18:38:16,061 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.007)...
2025-05-27 18:38:16,062 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.007) graph from sbm...
2025-05-27 18:38:16,064 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:38:16,065 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:38:16,073 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.004)...
2025-05-27 18:38:16,074 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.004) graph from sbm...
2025-05-27 18:38:16,093 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.001)...
2025-05-27 18:38:16,095 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.001) graph from sbm...
2025-05-27 18:38:16,099 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.002)...
2025-05-27 18:38:16,099 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.002) graph from sbm...
2025-05-27 18:38:25,677 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.007) graph from sbm...
2025-05-27 18:38:25,692 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 0
2025-05-27 18:38:25,692 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:38:25,692 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:38:25,702 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 0
2025-05-27 18:38:25,702 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:38:25,703 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:38:25,881 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 1 eigenvectors.
2025-05-27 18:38:25,882 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 3 eigenvectors.
2025-05-27 18:38:25,954 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 3 eigenvectors.
2025-05-27 18:38:25,967 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 0 with 10 eigenvectors.
2025-05-27 18:38:26,050 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 3 eigenvectors.
2025-05-27 18:38:26,157 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.007), run number 1
2025-05-27 18:38:26,174 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 1
2025-05-27 18:38:26,387 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 1 eigenvectors.
2025-05-27 18:38:26,477 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1
2025-05-27 18:38:26,504 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.01), run number 0
2025-05-27 18:38:26,504 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.01)...
2025-05-27 18:38:26,505 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.01) graph from sbm...
2025-05-27 18:38:26,698 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 4 eigenvectors.
2025-05-27 18:38:26,715 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 4 eigenvectors.
2025-05-27 18:38:26,715 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 4 eigenvectors.
2025-05-27 18:38:26,766 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 2 eigenvectors.
2025-05-27 18:38:26,772 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 2 eigenvectors.
2025-05-27 18:38:26,966 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 2 eigenvectors.
2025-05-27 18:38:27,234 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.01), run number 1
2025-05-27 18:38:27,273 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 1 eigenvectors.
2025-05-27 18:38:27,295 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 1 eigenvectors.
2025-05-27 18:38:27,576 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 5 eigenvectors.
2025-05-27 18:38:27,581 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 3 eigenvectors.
2025-05-27 18:38:27,585 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 1 eigenvectors.
2025-05-27 18:38:27,598 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 5 eigenvectors.
2025-05-27 18:38:27,602 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 5 eigenvectors.
2025-05-27 18:38:27,605 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 3 eigenvectors.
2025-05-27 18:38:27,613 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 3 eigenvectors.
2025-05-27 18:38:27,929 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 2 eigenvectors.
2025-05-27 18:38:28,148 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 1 eigenvectors.
2025-05-27 18:38:28,165 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 6 eigenvectors.
2025-05-27 18:38:28,165 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 6 eigenvectors.
2025-05-27 18:38:28,181 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 6 eigenvectors.
2025-05-27 18:38:28,219 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 2 eigenvectors.
2025-05-27 18:38:28,221 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 4 eigenvectors.
2025-05-27 18:38:28,305 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 2 eigenvectors.
2025-05-27 18:38:28,309 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 4 eigenvectors.
2025-05-27 18:38:28,317 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 4 eigenvectors.
2025-05-27 18:38:28,789 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 3 eigenvectors.
2025-05-27 18:38:28,792 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 7 eigenvectors.
2025-05-27 18:38:28,800 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 7 eigenvectors.
2025-05-27 18:38:28,807 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 5 eigenvectors.
2025-05-27 18:38:28,807 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 7 eigenvectors.
2025-05-27 18:38:28,820 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 3 eigenvectors.
2025-05-27 18:38:28,837 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 5 eigenvectors.
2025-05-27 18:38:28,854 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 2 eigenvectors.
2025-05-27 18:38:28,987 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 5 eigenvectors.
2025-05-27 18:38:29,006 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 3 eigenvectors.
2025-05-27 18:38:29,305 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 8 eigenvectors.
2025-05-27 18:38:29,312 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 4 eigenvectors.
2025-05-27 18:38:29,358 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 8 eigenvectors.
2025-05-27 18:38:29,360 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 4 eigenvectors.
2025-05-27 18:38:29,381 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 8 eigenvectors.
2025-05-27 18:38:29,399 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 6 eigenvectors.
2025-05-27 18:38:29,510 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 3 eigenvectors.
2025-05-27 18:38:29,512 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 4 eigenvectors.
2025-05-27 18:38:29,550 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 6 eigenvectors.
2025-05-27 18:38:29,789 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 9 eigenvectors.
2025-05-27 18:38:29,810 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 9 eigenvectors.
2025-05-27 18:38:29,843 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 6 eigenvectors.
2025-05-27 18:38:29,918 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 5 eigenvectors.
2025-05-27 18:38:29,919 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 4 eigenvectors.
2025-05-27 18:38:30,036 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 7 eigenvectors.
2025-05-27 18:38:30,039 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 5 eigenvectors.
2025-05-27 18:38:30,041 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 9 eigenvectors.
2025-05-27 18:38:30,044 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 7 eigenvectors.
2025-05-27 18:38:30,186 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 5 eigenvectors.
2025-05-27 18:38:30,391 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 1 with 10 eigenvectors.
2025-05-27 18:38:30,399 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 1 with 10 eigenvectors.
2025-05-27 18:38:30,400 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 7 eigenvectors.
2025-05-27 18:38:30,525 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 5 eigenvectors.
2025-05-27 18:38:30,670 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 8 eigenvectors.
2025-05-27 18:38:30,671 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 1 with 10 eigenvectors.
2025-05-27 18:38:30,681 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 6 eigenvectors.
2025-05-27 18:38:30,760 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 6 eigenvectors.
2025-05-27 18:38:30,874 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.002), run number 1
2025-05-27 18:38:30,874 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.002)...
2025-05-27 18:38:30,874 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.002) graph from sbm...
2025-05-27 18:38:30,995 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.001), run number 1
2025-05-27 18:38:30,995 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.001)...
2025-05-27 18:38:31,000 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.001) graph from sbm...
2025-05-27 18:38:31,028 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 8 eigenvectors.
2025-05-27 18:38:31,045 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 6 eigenvectors.
2025-05-27 18:38:31,118 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.003), run number 1
2025-05-27 18:38:31,119 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.003)...
2025-05-27 18:38:31,119 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.003) graph from sbm...
2025-05-27 18:38:31,187 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.001), run number 2
2025-05-27 18:38:31,277 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 6 eigenvectors.
2025-05-27 18:38:31,282 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 9 eigenvectors.
2025-05-27 18:38:31,289 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.002), run number 2
2025-05-27 18:38:31,308 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 8 eigenvectors.
2025-05-27 18:38:31,334 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 7 eigenvectors.
2025-05-27 18:38:31,555 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.003), run number 2
2025-05-27 18:38:31,641 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 7 eigenvectors.
2025-05-27 18:38:31,764 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 7 eigenvectors.
2025-05-27 18:38:31,945 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 1 eigenvectors.
2025-05-27 18:38:32,028 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 1 eigenvectors.
2025-05-27 18:38:32,099 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 9 eigenvectors.
2025-05-27 18:38:32,288 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 2 with 1 eigenvectors.
2025-05-27 18:38:32,311 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 9 eigenvectors.
2025-05-27 18:38:32,358 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 7 eigenvectors.
2025-05-27 18:38:32,385 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 1 with 10 eigenvectors.
2025-05-27 18:38:32,392 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 8 eigenvectors.
2025-05-27 18:38:32,433 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 8 eigenvectors.
2025-05-27 18:38:32,435 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 8 eigenvectors.
2025-05-27 18:38:32,510 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 2 eigenvectors.
2025-05-27 18:38:32,561 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 2 eigenvectors.
2025-05-27 18:38:32,870 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 2 with 2 eigenvectors.
2025-05-27 18:38:32,875 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 1 with 10 eigenvectors.
2025-05-27 18:38:32,999 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.005), run number 1
2025-05-27 18:38:33,000 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.005)...
2025-05-27 18:38:33,000 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.005) graph from sbm...
2025-05-27 18:38:33,083 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 9 eigenvectors.
2025-05-27 18:38:33,157 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 3 eigenvectors.
2025-05-27 18:38:33,170 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 1 with 10 eigenvectors.
2025-05-27 18:38:33,266 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 3 eigenvectors.
2025-05-27 18:38:33,337 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 9 eigenvectors.
2025-05-27 18:38:33,424 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 2 with 3 eigenvectors.
2025-05-27 18:38:33,446 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 9 eigenvectors.
2025-05-27 18:38:33,447 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 8 eigenvectors.
2025-05-27 18:38:33,504 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.005), run number 2
2025-05-27 18:38:33,580 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.006), run number 1
2025-05-27 18:38:33,580 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.006)...
2025-05-27 18:38:33,583 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.006) graph from sbm...
2025-05-27 18:38:33,618 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.004), run number 1
2025-05-27 18:38:33,618 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.004)...
2025-05-27 18:38:33,619 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.004) graph from sbm...
2025-05-27 18:38:33,720 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 1 with 10 eigenvectors.
2025-05-27 18:38:33,769 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 4 eigenvectors.
2025-05-27 18:38:33,835 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 4 eigenvectors.
2025-05-27 18:38:33,845 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 2 with 4 eigenvectors.
2025-05-27 18:38:33,941 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.004), run number 2
2025-05-27 18:38:33,956 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.006), run number 2
2025-05-27 18:38:33,985 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 1 with 9 eigenvectors.
2025-05-27 18:38:33,997 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1 with 10 eigenvectors.
2025-05-27 18:38:34,006 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 1 with 10 eigenvectors.
2025-05-27 18:38:34,184 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.007), run number 1
2025-05-27 18:38:34,185 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.007)...
2025-05-27 18:38:34,185 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.007) graph from sbm...
2025-05-27 18:38:34,193 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 5 eigenvectors.
2025-05-27 18:38:34,418 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 1
2025-05-27 18:38:34,418 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:38:34,419 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:38:34,508 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 2 with 1 eigenvectors.
2025-05-27 18:38:34,509 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 5 eigenvectors.
2025-05-27 18:38:34,522 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.003), run number 2 with 5 eigenvectors.
2025-05-27 18:38:34,546 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.007), run number 2
2025-05-27 18:38:34,622 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 1
2025-05-27 18:38:34,623 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:38:34,624 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:38:34,736 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 2 with 1 eigenvectors.
2025-05-27 18:38:34,849 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.002), run number 2 with 6 eigenvectors.
2025-05-27 18:38:34,912 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 2
2025-05-27 18:38:34,986 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 2 with 1 eigenvectors.
2025-05-27 18:38:34,998 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.001), run number 2 with 6 eigenvectors.
